../output/v46/reference vs ../output/v46/data/	0.95778	0.82921	0.55385	0.95778	0.70184	0.69382
../output/v22/reference vs ../output/v22/data/	0.75333	0.23333	0.80000	0.75333	0.77597	0.76942
../output/v55/reference vs ../output/v55/data/	1.00000	1.37333	0.47500	1.00000	0.64407	0.62913
../output/v31/reference vs ../output/v31/data/	0.36078	0.43807	0.48571	0.36078	0.41403	0.40581
../output/v62/reference vs ../output/v62/data/	0.78333	0.06667	0.93333	0.78333	0.85178	0.84743
../output/v29/reference vs ../output/v29/data/	0.43333	0.51667	0.50000	0.43333	0.46429	0.45271
../output/v23/reference vs ../output/v23/data/	0.51429	0.35071	0.62857	0.51429	0.56571	0.55533
../output/v49/reference vs ../output/v49/data/	0.41839	0.36013	0.54000	0.41839	0.47148	0.46831
../output/v32/reference vs ../output/v32/data/	0.63497	1.56923	0.31111	0.63497	0.41761	0.40656
../output/v57/reference vs ../output/v57/data/	0.53429	4.83429	0.10000	0.53429	0.16847	0.16478
../output/v24/reference vs ../output/v24/data/	0.67212	1.14768	0.40000	0.67212	0.50153	0.48741
../output/v56/reference vs ../output/v56/data/	0.77833	1.36833	0.41667	0.77833	0.54277	0.52327
../output/v65/reference vs ../output/v65/data/	0.25574	0.54621	0.33333	0.25574	0.28942	0.28459
../output/v28/reference vs ../output/v28/data/	0.53138	0.47496	0.54737	0.53138	0.53926	0.53194
../output/v37/reference vs ../output/v37/data/	1.00000	3.00000	0.25000	1.00000	0.40000	0.39972
../output/v36/reference vs ../output/v36/data/	0.62667	1.80000	0.26154	0.62667	0.36905	0.36728
../output/v43/reference vs ../output/v43/data/	0.69423	0.28720	0.73846	0.69423	0.71567	0.70068
../output/v64/reference vs ../output/v64/data/	0.82893	3.23774	0.21071	0.82893	0.33601	0.33185
../output/v66/reference vs ../output/v66/data/	0.26667	0.00000	1.00000	0.26667	0.42105	0.41916
../output/v41/reference vs ../output/v41/data/	0.75848	1.29242	0.42500	0.75848	0.54476	0.53071
../output/v42/reference vs ../output/v42/data/	0.39365	2.20635	0.15238	0.39365	0.21971	0.21560
../output/v48/reference vs ../output/v48/data/	0.44643	0.14881	0.75000	0.44643	0.55970	0.55758
../output/v59/reference vs ../output/v59/data/	0.56338	0.82442	0.41538	0.56338	0.47819	0.47292
../output/v25/reference vs ../output/v25/data/	0.24685	0.32914	0.42857	0.24685	0.31327	0.30957
../output/v21/reference vs ../output/v21/data/	0.98182	4.29535	0.20541	0.98182	0.33974	0.33259
../output/v30/reference vs ../output/v30/data/	0.57909	0.25970	0.70000	0.57909	0.63383	0.62785
../output/v34/reference vs ../output/v34/data/	0.30000	0.00000	1.00000	0.30000	0.46154	0.46095
../output/v67/reference vs ../output/v67/data/	0.13294	0.39881	0.25000	0.13294	0.17358	0.17160
../output/v69/reference vs ../output/v69/data/	0.55111	0.77500	0.43636	0.55111	0.48707	0.48202
../output/v58/reference vs ../output/v58/data/	0.69679	0.80192	0.50000	0.69679	0.58222	0.56985
../output/v33/reference vs ../output/v33/data/	0.66194	0.76028	0.51000	0.66194	0.57612	0.56143
../output/v38/reference vs ../output/v38/data/	0.80320	1.82737	0.32414	0.80320	0.46188	0.45462
../output/v45/reference vs ../output/v45/data/	0.46032	0.35317	0.60000	0.46032	0.52096	0.51115
../output/v61/reference vs ../output/v61/data/	0.71952	0.37333	0.72000	0.71952	0.71976	0.70485
../output/v44/reference vs ../output/v44/data/	0.32667	0.12222	0.80000	0.32667	0.46391	0.45966
../output/v40/reference vs ../output/v40/data/	0.64000	0.54500	0.55556	0.64000	0.59480	0.58557
../output/v35/reference vs ../output/v35/data/	0.74670	1.18926	0.42105	0.74670	0.53847	0.52541
../output/v68/reference vs ../output/v68/data/	0.68000	3.23000	0.17647	0.68000	0.28022	0.27708
../output/v53/reference vs ../output/v53/data/	1.00000	2.00000	0.35000	1.00000	0.51852	0.51178
../output/v47/reference vs ../output/v47/data/	0.40000	0.20000	0.66667	0.40000	0.50000	0.49913
../output/v39/reference vs ../output/v39/data/	0.74626	0.39784	0.65714	0.74626	0.69887	0.69590
../output/v54/reference vs ../output/v54/data/	0.68143	0.52429	0.57500	0.68143	0.62371	0.61878
../output/v70/reference vs ../output/v70/data/	0.49000	1.19000	0.30000	0.49000	0.37215	0.36913
../output/v52/reference vs ../output/v52/data/	0.67619	0.20437	0.77143	0.67619	0.72068	0.71895
../output/v63/reference vs ../output/v63/data/	0.77857	0.75357	0.50909	0.77857	0.61563	0.61375
../output/v60/reference vs ../output/v60/data/	0.71540	0.40389	0.64444	0.71540	0.67807	0.67332
../output/v26/reference vs ../output/v26/data/	0.60952	0.89643	0.47826	0.60952	0.53597	0.51627
../output/v50/reference vs ../output/v50/data/	0.80722	0.35722	0.72500	0.80722	0.76391	0.75527
../output/v51/reference vs ../output/v51/data/	0.30595	0.39643	0.44000	0.30595	0.36093	0.35862
