../output/v21/reference vs ../output/v21/data/	0.33010	1.80929	0.17333	0.33010	0.22731	0.22048
../output/v21/reference vs ../output/v21/data/	0.33010	1.80929	0.17333	0.33010	0.22731	0.21812
../output/v21/reference vs ../output/v21/data/	0.33010	1.80929	0.17333	0.33010	0.22731	0.21812
../output/v21/reference vs ../output/v21/data/	0.33010	1.80929	0.17333	0.33010	0.22731	0.21812
../output/v21/reference vs ../output/v21/data/	0.33010	1.80929	0.17333	0.33010	0.22731	0.21812
../output/v21/reference vs ../output/v21/data/	0.33010	1.80929	0.17333	0.33010	0.22731	0.21574
../output/v25/reference vs ../output/v25/data/	0.35711	0.46573	0.44000	0.35711	0.39424	0.39019
../output/v25/reference vs ../output/v25/data/	0.37314	0.44971	0.46000	0.37314	0.41204	0.40444
../output/v25/reference vs ../output/v25/data/	0.36480	0.45804	0.45000	0.36480	0.40295	0.39524
../output/v25/reference vs ../output/v25/data/	0.37314	0.44971	0.46000	0.37314	0.41204	0.40444
../output/v25/reference vs ../output/v25/data/	0.37314	0.44971	0.46000	0.37314	0.41204	0.40444
../output/v25/reference vs ../output/v25/data/	0.37848	0.44437	0.46667	0.37848	0.41797	0.40679
../output/v46/reference vs ../output/v46/data/	0.50794	0.86667	0.38000	0.50794	0.43475	0.42844
../output/v46/reference vs ../output/v46/data/	0.50794	0.86667	0.38000	0.50794	0.43475	0.42708
../output/v46/reference vs ../output/v46/data/	0.52222	0.85238	0.39000	0.52222	0.44653	0.43890
../output/v46/reference vs ../output/v46/data/	0.50794	0.86667	0.38000	0.50794	0.43475	0.42708
../output/v46/reference vs ../output/v46/data/	0.50794	0.86667	0.38000	0.50794	0.43475	0.42708
../output/v46/reference vs ../output/v46/data/	0.50794	0.86667	0.38000	0.50794	0.43475	0.42572
../output/v55/reference vs ../output/v55/data/	0.42667	0.76000	0.40000	0.42667	0.41290	0.40030
../output/v55/reference vs ../output/v55/data/	0.42667	0.76000	0.40000	0.42667	0.41290	0.39901
../output/v55/reference vs ../output/v55/data/	0.42667	0.76000	0.40000	0.42667	0.41290	0.39901
../output/v55/reference vs ../output/v55/data/	0.42667	0.76000	0.40000	0.42667	0.41290	0.39901
../output/v55/reference vs ../output/v55/data/	0.42667	0.76000	0.40000	0.42667	0.41290	0.39901
../output/v55/reference vs ../output/v55/data/	0.42667	0.76000	0.40000	0.42667	0.41290	0.39771
../output/v64/reference vs ../output/v64/data/	0.49238	0.59690	0.46667	0.49238	0.47918	0.47445
../output/v64/reference vs ../output/v64/data/	0.49238	0.59690	0.46667	0.49238	0.47918	0.47302
../output/v64/reference vs ../output/v64/data/	0.49238	0.59690	0.46667	0.49238	0.47918	0.47302
../output/v64/reference vs ../output/v64/data/	0.49238	0.59690	0.46667	0.49238	0.47918	0.47302
../output/v64/reference vs ../output/v64/data/	0.49238	0.59690	0.46667	0.49238	0.47918	0.47302
../output/v64/reference vs ../output/v64/data/	0.49238	0.59690	0.46667	0.49238	0.47918	0.47158
