../output/v46/reference vs ../output/v46/data/	0.27968	2.88190	0.08696	0.27968	0.13267	0.12878
../output/v22/reference vs ../output/v22/data/	0.50667	0.72667	0.44000	0.50667	0.47099	0.46667
../output/v27/reference vs ../output/v27/data/	0.29048	3.42619	0.08571	0.29048	0.13237	0.12504
../output/v55/reference vs ../output/v55/data/	0.62333	3.23333	0.18462	0.62333	0.28486	0.27825
../output/v31/reference vs ../output/v31/data/	0.21179	1.27179	0.15385	0.21179	0.17823	0.17069
../output/v62/reference vs ../output/v62/data/	0.33333	1.36667	0.20000	0.33333	0.25000	0.24760
../output/v29/reference vs ../output/v29/data/	0.25167	1.49000	0.14545	0.25167	0.18436	0.17771
../output/v23/reference vs ../output/v23/data/	0.14381	2.82190	0.05000	0.14381	0.07420	0.06705
../output/v49/reference vs ../output/v49/data/	0.31933	1.39342	0.19091	0.31933	0.23896	0.23495
../output/v32/reference vs ../output/v32/data/	0.52766	4.37055	0.11500	0.52766	0.18884	0.18181
../output/v57/reference vs ../output/v57/data/	0.29825	8.64937	0.03333	0.29825	0.05996	0.05631
../output/v24/reference vs ../output/v24/data/	0.40273	2.78192	0.14286	0.40273	0.21090	0.20150
../output/v56/reference vs ../output/v56/data/	0.12222	2.91889	0.05882	0.12222	0.07942	0.07576
../output/v65/reference vs ../output/v65/data/	0.32446	1.14578	0.21818	0.32446	0.26091	0.25640
../output/v28/reference vs ../output/v28/data/	0.32090	1.42696	0.18788	0.32090	0.23700	0.22973
../output/v37/reference vs ../output/v37/data/	0.00000	8.00000	0.00000	0.00000	-1.00000	-0.00052
../output/v36/reference vs ../output/v36/data/	0.47333	4.75333	0.09286	0.47333	0.15526	0.15327
../output/v43/reference vs ../output/v43/data/	0.44075	2.12608	0.18235	0.44075	0.25797	0.25121
../output/v64/reference vs ../output/v64/data/	0.33071	5.18833	0.06316	0.33071	0.10606	0.10180
../output/v66/reference vs ../output/v66/data/	0.10833	0.55833	0.16000	0.10833	0.12919	0.12627
../output/v41/reference vs ../output/v41/data/	0.41424	3.04667	0.13333	0.41424	0.20173	0.19396
../output/v42/reference vs ../output/v42/data/	0.33651	3.37778	0.09333	0.33651	0.14613	0.14170
../output/v48/reference vs ../output/v48/data/	0.05357	0.98810	0.05714	0.05357	0.05530	0.05349
../output/v59/reference vs ../output/v59/data/	0.09636	1.71844	0.05882	0.09636	0.07305	0.06763
../output/v25/reference vs ../output/v25/data/	0.22890	0.84079	0.21538	0.22890	0.22194	0.21621
../output/v21/reference vs ../output/v21/data/	0.73980	8.53091	0.08308	0.73980	0.14938	0.14444
../output/v30/reference vs ../output/v30/data/	0.36939	1.20333	0.24000	0.36939	0.29096	0.28451
../output/v34/reference vs ../output/v34/data/	0.10000	0.20000	0.33333	0.10000	0.15385	0.15292
../output/v67/reference vs ../output/v67/data/	0.02222	0.64246	0.04000	0.02222	0.02857	0.02642
../output/v69/reference vs ../output/v69/data/	0.13222	1.91722	0.07059	0.13222	0.09204	0.08898
../output/v58/reference vs ../output/v58/data/	0.31154	2.57885	0.11852	0.31154	0.17171	0.16537
../output/v33/reference vs ../output/v33/data/	0.45528	3.17139	0.13333	0.45528	0.20626	0.19702
../output/v38/reference vs ../output/v38/data/	0.24575	3.65475	0.06512	0.24575	0.10295	0.09839
../output/v45/reference vs ../output/v45/data/	0.08571	1.86667	0.05000	0.08571	0.06316	0.05992
../output/v61/reference vs ../output/v61/data/	0.40905	1.55810	0.22222	0.40905	0.28799	0.27903
../output/v44/reference vs ../output/v44/data/	0.14889	1.19778	0.11667	0.14889	0.13082	0.12541
../output/v40/reference vs ../output/v40/data/	0.32833	2.30500	0.13000	0.32833	0.18625	0.18126
../output/v35/reference vs ../output/v35/data/	0.27424	2.78254	0.10000	0.27424	0.14656	0.13843
../output/v68/reference vs ../output/v68/data/	0.36000	4.93000	0.06957	0.36000	0.11660	0.11305
../output/v53/reference vs ../output/v53/data/	0.45000	4.30000	0.10526	0.45000	0.17062	0.16617
../output/v47/reference vs ../output/v47/data/	0.08000	1.12000	0.06667	0.08000	0.07273	0.07039
../output/v39/reference vs ../output/v39/data/	0.35084	1.85564	0.16296	0.35084	0.22255	0.21949
../output/v54/reference vs ../output/v54/data/	0.46571	2.09643	0.18824	0.46571	0.26811	0.26458
../output/v70/reference vs ../output/v70/data/	0.53000	4.09000	0.11818	0.53000	0.19327	0.18865
../output/v52/reference vs ../output/v52/data/	0.22024	1.03770	0.18000	0.22024	0.19810	0.19583
../output/v63/reference vs ../output/v63/data/	0.05000	1.90000	0.02857	0.05000	0.03636	0.03239
../output/v60/reference vs ../output/v60/data/	0.43897	2.54579	0.15000	0.43897	0.22360	0.21838
../output/v26/reference vs ../output/v26/data/	0.48690	3.37619	0.15593	0.48690	0.23622	0.22832
../output/v50/reference vs ../output/v50/data/	0.29111	2.18333	0.11765	0.29111	0.16757	0.16418
../output/v51/reference vs ../output/v51/data/	0.19881	1.48690	0.11667	0.19881	0.14704	0.14393
