../output/v27/reference vs ../output/v27/data/	0.30714	0.88750	0.26667	0.30714	0.28548	0.27773
../output/v27/reference vs ../output/v27/data/	0.30714	0.88750	0.26667	0.30714	0.28548	0.27773
../output/v21/reference vs ../output/v21/data/	0.70990	1.42949	0.36000	0.70990	0.47773	0.46482
../output/v21/reference vs ../output/v21/data/	0.78121	1.35818	0.39333	0.78121	0.52323	0.50785
../output/v21/reference vs ../output/v21/data/	0.79030	1.34909	0.40000	0.79030	0.53116	0.51560
../output/v21/reference vs ../output/v21/data/	0.78121	1.35818	0.39333	0.78121	0.52323	0.50785
../output/v21/reference vs ../output/v21/data/	0.79232	1.34707	0.40000	0.79232	0.53162	0.51624
../output/v21/reference vs ../output/v21/data/	0.79906	1.34034	0.40444	0.79906	0.53706	0.52019
../output/v25/reference vs ../output/v25/data/	0.60956	0.21329	0.74000	0.60956	0.66847	0.66575
../output/v25/reference vs ../output/v25/data/	0.62558	0.19726	0.76000	0.62558	0.68627	0.68168
../output/v25/reference vs ../output/v25/data/	0.61725	0.20559	0.75000	0.61725	0.67718	0.67248
../output/v25/reference vs ../output/v25/data/	0.62558	0.19726	0.76000	0.62558	0.68627	0.68168
../output/v25/reference vs ../output/v25/data/	0.62558	0.19726	0.76000	0.62558	0.68627	0.68168
../output/v25/reference vs ../output/v25/data/	0.63092	0.19192	0.76667	0.63092	0.69220	0.68574
../output/v46/reference vs ../output/v46/data/	1.00000	0.37460	0.76000	1.00000	0.86364	0.85386
../output/v46/reference vs ../output/v46/data/	1.00000	0.37460	0.76000	1.00000	0.86364	0.85354
../output/v46/reference vs ../output/v46/data/	0.98889	0.38571	0.75000	0.98889	0.85304	0.84296
../output/v46/reference vs ../output/v46/data/	1.00000	0.37460	0.76000	1.00000	0.86364	0.85354
../output/v46/reference vs ../output/v46/data/	1.00000	0.37460	0.76000	1.00000	0.86364	0.85354
../output/v46/reference vs ../output/v46/data/	0.98593	0.38868	0.74667	0.98593	0.84978	0.83942
../output/v55/reference vs ../output/v55/data/	0.80333	0.38333	0.75000	0.80333	0.77575	0.75267
../output/v55/reference vs ../output/v55/data/	0.83667	0.35000	0.77500	0.83667	0.80465	0.78086
../output/v55/reference vs ../output/v55/data/	0.81667	0.37000	0.75000	0.81667	0.78191	0.75852
../output/v55/reference vs ../output/v55/data/	0.83667	0.35000	0.77500	0.83667	0.80465	0.78086
../output/v55/reference vs ../output/v55/data/	0.83667	0.35000	0.77500	0.83667	0.80465	0.78086
../output/v55/reference vs ../output/v55/data/	0.87000	0.31667	0.80000	0.87000	0.83353	0.80915
../output/v64/reference vs ../output/v64/data/	0.79714	0.29214	0.74667	0.79714	0.77108	0.76477
../output/v64/reference vs ../output/v64/data/	0.78464	0.30464	0.73333	0.78464	0.75812	0.75115
../output/v64/reference vs ../output/v64/data/	0.78464	0.30464	0.73333	0.78464	0.75812	0.75115
../output/v64/reference vs ../output/v64/data/	0.77839	0.31089	0.72667	0.77839	0.75164	0.74466
../output/v64/reference vs ../output/v64/data/	0.78464	0.30464	0.73333	0.78464	0.75812	0.75115
