../output/v46/reference vs ../output/v46/data/	0.55651	0.81810	0.42000	0.55651	0.47871	0.47208
../output/v22/reference vs ../output/v22/data/	0.42667	0.56000	0.45000	0.42667	0.43802	0.43384
../output/v27/reference vs ../output/v27/data/	0.37440	1.35119	0.24615	0.37440	0.29703	0.28527
../output/v55/reference vs ../output/v55/data/	0.42667	0.76000	0.40000	0.42667	0.41290	0.40030
../output/v31/reference vs ../output/v31/data/	0.48300	0.77234	0.38182	0.48300	0.42649	0.41603
../output/v62/reference vs ../output/v62/data/	0.31667	0.81667	0.30000	0.31667	0.30811	0.30616
../output/v29/reference vs ../output/v29/data/	0.42833	0.99667	0.33333	0.42833	0.37491	0.36400
../output/v23/reference vs ../output/v23/data/	0.76810	1.08548	0.44000	0.76810	0.55950	0.54855
../output/v49/reference vs ../output/v49/data/	0.56464	0.44744	0.56923	0.56464	0.56692	0.56357
../output/v32/reference vs ../output/v32/data/	0.69479	0.65221	0.54545	0.69479	0.61113	0.59446
../output/v57/reference vs ../output/v57/data/	0.30159	1.04056	0.26667	0.30159	0.28305	0.28032
../output/v24/reference vs ../output/v24/data/	0.72253	0.52859	0.65455	0.72253	0.68686	0.67260
../output/v56/reference vs ../output/v56/data/	0.33167	1.09944	0.32500	0.33167	0.32830	0.32445
../output/v65/reference vs ../output/v65/data/	0.62554	0.84470	0.45455	0.62554	0.52651	0.51821
../output/v28/reference vs ../output/v28/data/	0.45099	0.55535	0.47368	0.45099	0.46206	0.45498
../output/v37/reference vs ../output/v37/data/	1.00000	4.00000	0.20000	1.00000	0.33333	0.33301
../output/v36/reference vs ../output/v36/data/	0.36667	1.68667	0.18182	0.36667	0.24309	0.24135
../output/v43/reference vs ../output/v43/data/	0.50310	0.70481	0.46250	0.50310	0.48195	0.47399
../output/v64/reference vs ../output/v64/data/	0.49238	0.59690	0.46667	0.49238	0.47918	0.47445
../output/v66/reference vs ../output/v66/data/	0.69167	0.50833	0.60000	0.69167	0.64258	0.64026
../output/v41/reference vs ../output/v41/data/	0.57061	0.71121	0.50000	0.57061	0.53297	0.51771
../output/v42/reference vs ../output/v42/data/	0.53333	0.33333	0.62857	0.53333	0.57705	0.57381
../output/v48/reference vs ../output/v48/data/	0.41310	0.62857	0.40000	0.41310	0.40644	0.40417
../output/v59/reference vs ../output/v59/data/	0.65117	0.62987	0.53333	0.65117	0.58639	0.58206
../output/v25/reference vs ../output/v25/data/	0.43939	0.38345	0.54000	0.43939	0.48453	0.48094
../output/v21/reference vs ../output/v21/data/	0.33010	1.80929	0.17333	0.33010	0.22731	0.22048
../output/v30/reference vs ../output/v30/data/	0.34939	0.48939	0.42500	0.34939	0.38351	0.37788
../output/v34/reference vs ../output/v34/data/	0.36000	0.54000	0.40000	0.36000	0.37895	0.37755
../output/v67/reference vs ../output/v67/data/	0.41746	0.51310	0.45714	0.41746	0.43640	0.43373
../output/v69/reference vs ../output/v69/data/	0.50167	0.58333	0.46667	0.50167	0.48353	0.47774
../output/v58/reference vs ../output/v58/data/	0.52051	0.87115	0.43077	0.52051	0.47141	0.46338
../output/v33/reference vs ../output/v33/data/	0.55750	0.86472	0.43000	0.55750	0.48552	0.47234
../output/v38/reference vs ../output/v38/data/	0.46134	0.80859	0.38571	0.46134	0.42015	0.41304
../output/v45/reference vs ../output/v45/data/	0.55397	0.58492	0.48571	0.55397	0.51760	0.50423
../output/v61/reference vs ../output/v61/data/	0.61095	0.91905	0.42857	0.61095	0.50376	0.49187
../output/v44/reference vs ../output/v44/data/	0.34444	0.89000	0.30909	0.34444	0.32581	0.31867
../output/v40/reference vs ../output/v40/data/	0.32667	1.38500	0.21538	0.32667	0.25960	0.25500
../output/v35/reference vs ../output/v35/data/	0.74243	0.37839	0.70909	0.74243	0.72538	0.70639
../output/v68/reference vs ../output/v68/data/	0.50000	0.42000	0.55000	0.50000	0.52381	0.52120
../output/v53/reference vs ../output/v53/data/	0.48333	0.76667	0.40000	0.48333	0.43774	0.42996
../output/v47/reference vs ../output/v47/data/	0.64000	0.36000	0.64000	0.64000	0.64000	0.63917
../output/v39/reference vs ../output/v39/data/	0.48319	0.41575	0.54545	0.48319	0.51244	0.50938
../output/v54/reference vs ../output/v54/data/	0.25786	0.79714	0.25714	0.25786	0.25750	0.25443
../output/v70/reference vs ../output/v70/data/	0.45000	0.60000	0.44000	0.45000	0.44494	0.44252
../output/v52/reference vs ../output/v52/data/	0.46270	0.54365	0.47500	0.46270	0.46877	0.46688
../output/v63/reference vs ../output/v63/data/	0.66786	0.58571	0.53333	0.66786	0.59306	0.59123
../output/v60/reference vs ../output/v60/data/	0.73183	0.63619	0.54545	0.73183	0.62504	0.62029
../output/v26/reference vs ../output/v26/data/	0.39286	0.72024	0.43529	0.39286	0.41299	0.40009
../output/v50/reference vs ../output/v50/data/	0.34111	0.82333	0.30000	0.34111	0.31924	0.31468
../output/v51/reference vs ../output/v51/data/	0.55714	0.56667	0.50000	0.55714	0.52703	0.52449
