../output/v46/reference vs ../output/v46/data/	0.39270	0.70698	0.37500	0.39270	0.38365	0.37787
../output/v22/reference vs ../output/v22/data/	0.08000	0.90667	0.10000	0.08000	0.08889	0.08715
../output/v27/reference vs ../output/v27/data/	0.27381	0.65536	0.37143	0.27381	0.31523	0.30145
../output/v55/reference vs ../output/v55/data/	0.46667	0.42333	0.60000	0.46667	0.52500	0.51006
../output/v31/reference vs ../output/v31/data/	0.43726	0.24747	0.66667	0.43726	0.52812	0.51619
../output/v62/reference vs ../output/v62/data/	0.51667	0.61667	0.45000	0.51667	0.48103	0.47781
../output/v29/reference vs ../output/v29/data/	0.52667	0.58167	0.51429	0.52667	0.52040	0.50771
../output/v23/reference vs ../output/v23/data/	0.47262	0.39238	0.57143	0.47262	0.51735	0.50739
../output/v49/reference vs ../output/v49/data/	0.41798	0.36054	0.54000	0.41798	0.47122	0.46817
../output/v32/reference vs ../output/v32/data/	0.07117	0.29619	0.26667	0.07117	0.11236	0.11046
../output/v57/reference vs ../output/v57/data/	0.21857	0.82532	0.22857	0.21857	0.22346	0.21945
../output/v24/reference vs ../output/v24/data/	0.05152	0.63091	0.10000	0.05152	0.06800	0.06424
../output/v56/reference vs ../output/v56/data/	0.39000	0.50444	0.48000	0.39000	0.43034	0.40893
../output/v65/reference vs ../output/v65/data/	0.48712	0.58214	0.50000	0.48712	0.49348	0.48582
../output/v28/reference vs ../output/v28/data/	0.19703	0.12076	0.63333	0.19703	0.30055	0.29637
../output/v37/reference vs ../output/v37/data/	1.00000	3.00000	0.25000	1.00000	0.40000	0.39972
../output/v36/reference vs ../output/v36/data/	0.40000	0.72000	0.36667	0.40000	0.38261	0.38099
../output/v43/reference vs ../output/v43/data/	0.47473	0.28021	0.68000	0.47473	0.55912	0.54809
../output/v64/reference vs ../output/v64/data/	0.28964	0.50917	0.38182	0.28964	0.32940	0.32619
../output/v66/reference vs ../output/v66/data/	0.70000	0.36667	0.67500	0.70000	0.68727	0.68462
../output/v41/reference vs ../output/v41/data/	0.34273	0.68273	0.40000	0.34273	0.36916	0.35918
../output/v42/reference vs ../output/v42/data/	0.40317	0.21587	0.68000	0.40317	0.50621	0.50363
../output/v48/reference vs ../output/v48/data/	0.09524	0.94643	0.08571	0.09524	0.09023	0.08841
../output/v59/reference vs ../output/v59/data/	0.36987	0.48416	0.45000	0.36987	0.40602	0.40176
../output/v25/reference vs ../output/v25/data/	0.16049	0.16865	0.50000	0.16049	0.24299	0.24030
../output/v21/reference vs ../output/v21/data/	0.12040	0.02222	0.80000	0.12040	0.20931	0.20624
../output/v30/reference vs ../output/v30/data/	0.46742	0.26652	0.65714	0.46742	0.54628	0.54087
../output/v34/reference vs ../output/v34/data/	0.42000	0.28000	0.60000	0.42000	0.49412	0.49312
../output/v67/reference vs ../output/v67/data/	0.62619	0.30437	0.68571	0.62619	0.65460	0.65194
../output/v69/reference vs ../output/v69/data/	0.31778	0.28500	0.56000	0.31778	0.40547	0.40222
../output/v58/reference vs ../output/v58/data/	0.30192	0.55449	0.40000	0.30192	0.34411	0.33701
../output/v33/reference vs ../output/v33/data/	0.11583	0.31083	0.33333	0.11583	0.17192	0.16953
../output/v38/reference vs ../output/v38/data/	0.34466	0.38102	0.52500	0.34466	0.41613	0.40967
../output/v45/reference vs ../output/v45/data/	0.12302	0.36508	0.26667	0.12302	0.16836	0.16241
../output/v61/reference vs ../output/v61/data/	0.51762	0.57524	0.52000	0.51762	0.51881	0.50583
../output/v44/reference vs ../output/v44/data/	0.18556	0.37556	0.36000	0.18556	0.24489	0.24018
../output/v40/reference vs ../output/v40/data/	0.10500	0.68500	0.16667	0.10500	0.12883	0.12659
../output/v35/reference vs ../output/v35/data/	0.20568	0.40568	0.36667	0.20568	0.26353	0.25408
../output/v68/reference vs ../output/v68/data/	0.60000	0.32000	0.65000	0.60000	0.62400	0.62140
../output/v53/reference vs ../output/v53/data/	0.48333	0.76667	0.40000	0.48333	0.43774	0.42996
../output/v47/reference vs ../output/v47/data/	0.76000	0.24000	0.76000	0.76000	0.76000	0.75944
../output/v39/reference vs ../output/v39/data/	0.23835	0.17026	0.60000	0.23835	0.34117	0.33940
../output/v54/reference vs ../output/v54/data/	0.38000	0.52429	0.43333	0.38000	0.40492	0.40109
../output/v70/reference vs ../output/v70/data/	0.48000	0.57000	0.44000	0.48000	0.45913	0.45585
../output/v52/reference vs ../output/v52/data/	0.17659	0.32659	0.35000	0.17659	0.23474	0.23314
../output/v63/reference vs ../output/v63/data/	0.38929	0.44643	0.46667	0.38929	0.42448	0.42254
../output/v60/reference vs ../output/v60/data/	0.50889	0.48603	0.52500	0.50889	0.51682	0.51226
../output/v26/reference vs ../output/v26/data/	0.18095	0.27738	0.48571	0.18095	0.26367	0.25593
../output/v50/reference vs ../output/v50/data/	0.16778	0.70556	0.20000	0.16778	0.18248	0.17907
../output/v51/reference vs ../output/v51/data/	0.47500	0.64881	0.42500	0.47500	0.44861	0.44595
