0.0	0.02	0.25	30	3
0.0	0.04	0.25	30	3
0.0	0.06	0.25	30	3
0.0	0.08	0.25	30	3
0.0	0.1	0.25	30	3
0.0	0.12	0.25	30	3
0.0	0.14	0.25	30	3
0.0	0.16	0.25	30	3
0.0	0.18	0.25	30	3
0.0	0.2	0.25	30	3
0.0	0.22	0.25	30	3
0.0	0.24	0.25	30	3
0.0	0.26	0.25	30	3
0.0	0.28	0.25	30	3
0.0	0.3	0.25	30	3
0.0	0.32	0.25	30	3
0.0	0.34	0.25	30	3
0.0	0.36	0.25	30	3
0.0	0.38	0.25	30	3
0.0	0.4	0.25	30	3
